07A674F4-2CD5-4F13-B8A0-0C5DADD67CE0#appfire#3002#appfire#3#appfire#4,5,-1,-1#appfire#Data %s not found exception #appfire#Request invalid  #appfire#Provide valid request#appfire#8C012800-0BC7-4FD3-AF05-F41A702DB91C#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
08F5FEC4-F22C-4BA5-AA64-C8976C4343CE#appfire#2004#appfire#3#appfire#4,5,-1,-1#appfire#%s Deleted successfully#appfire##appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
0B3A2D7D-6F78-4D30-B459-5F8B95C70D94#appfire#2015#appfire#3#appfire#4,5,-1,-1#appfire#QueryTimeoutException#appfire#Could not perform Operation#appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
1B14569C-6FD2-49A9-9E26-44E57E2C2ACB#appfire#2018#appfire#3#appfire#4,5,-1,-1#appfire#Database Communication Failure#appfire#Database Communication Failure Exception#appfire#Please check your database connection#appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
1F157A9F-39B8-4C30-B541-A2E71B13A201#appfire#5001#appfire#3#appfire#4,5,-1,-1#appfire#Database is not up#appfire##appfire##appfire#F2C60773-3A36-4AE2-8657-08D792AFF9AB#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
204B4C2D-5474-46E5-9986-86CADA1CCFA6#appfire#2009#appfire#3#appfire#4,5,-1,-1#appfire#The object %s cannot be updated because it has changed or been deleted since it was last read#appfire#Incorrect update operation #appfire#Incorrect update operation #appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
263F3A83-774B-45F9-A92B-F4A68EB1A6C0#appfire#2002#appfire#3#appfire#4,5,-1,-1#appfire#%s Saved successfully#appfire##appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
2ED6A524-AE1B-46D8-8F92-A0F770A7BCD0#appfire#2011#appfire#3#appfire#4,5,-1,-1#appfire#NonUnique Result Exception#appfire#query did not return a unique result#appfire#update the query#appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
31D5DFE8-0BB6-4022-8FB1-7160619EE930#appfire#1003#appfire#3#appfire#4,5,-1,-1#appfire#Incorrect request headers#appfire#Incorrect request headers#appfire#Enter correct request header#appfire#EF92EAB6-A698-4C70-ADCC-A8B2F5DFF08F#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
3E08B1C8-956F-4C5B-BBD9-F28E02E81C61#appfire#3000#appfire#3#appfire#4,5,-1,-1#appfire#calling %s business logic#appfire##appfire##appfire#8C012800-0BC7-4FD3-AF05-F41A702DB91C#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
49B7812B-43A7-4D61-9D90-29C924D5BF66#appfire#1002#appfire#3#appfire#4,5,-1,-1#appfire#Incorrect request method type#appfire#Call for invalid method#appfire#Enter correct method type#appfire#EF92EAB6-A698-4C70-ADCC-A8B2F5DFF08F#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
50C62111-51E7-4A76-8FE2-FA89F9049A18#appfire#2000#appfire#3#appfire#4,5,-1,-1#appfire#Call with input params %s#appfire##appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
50E41BA6-D977-44E9-88DC-13DA4337D558#appfire#1001#appfire#3#appfire#4,5,-1,-1#appfire#Call complete for input params : %s #appfire##appfire##appfire#EF92EAB6-A698-4C70-ADCC-A8B2F5DFF08F#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
5227732C-4262-46F1-82DB-8BCF26393E20#appfire#4002#appfire#3#appfire#4,5,-1,-1#appfire#Incorrect credentials attempt by %s#appfire#Invalid UserName or Password#appfire#Enter right credentials#appfire#11C246CD-C491-4F66-87AB-5D214F5AF77B#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
57462182-7097-4FB4-93E9-F5871A02B177#appfire#4000#appfire#3#appfire#4,5,-1,-1#appfire#Login Successful by %s #appfire##appfire##appfire#11C246CD-C491-4F66-87AB-5D214F5AF77B#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
62181DE5-CFDE-4538-AC0C-7222D5E3A4B4#appfire#2012#appfire#3#appfire#4,5,-1,-1#appfire#getSingleResult() did not retrieve any entities#appfire#update the query#appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
686244C6-0B84-45DD-A49E-9F7E4DC760E9#appfire#2010#appfire#3#appfire#4,5,-1,-1#appfire#Lock Timeout Exception#appfire#Lock Timeout Exception#appfire#Update version ID#appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
68A126B7-9279-4687-BB23-C3DC02A3C0CD#appfire#2001#appfire#3#appfire#4,5,-1,-1#appfire#Call complete with input params#appfire##appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
784560FE-473F-4213-BB08-F5C5D78C7CFB#appfire#5000#appfire#3#appfire#4,5,-1,-1#appfire#Disk Space is going out of limit#appfire##appfire##appfire#F2C60773-3A36-4AE2-8657-08D792AFF9AB#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
860DFBE4-D50F-46A8-A3A0-621E970446C3#appfire#4003#appfire#3#appfire#4,5,-1,-1#appfire#Authentication Exception for %s#appfire#Invalid UserName or Password#appfire#Enter right credentials#appfire#11C246CD-C491-4F66-87AB-5D214F5AF77B#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
8629ABE5-4B99-4845-8686-8F3C41894C29#appfire#2017#appfire#3#appfire#4,5,-1,-1#appfire#Transaction Required#appfire#operation must be written within a transaction#appfire#operation must be written within a transaction#appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
88BBBADE-3579-4100-8ACD-D821DF1DD5E9#appfire#1000#appfire#3#appfire#4,5,-1,-1#appfire#Call for Object %s with input params : %s#appfire##appfire##appfire#EF92EAB6-A698-4C70-ADCC-A8B2F5DFF08F#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
8915ED8E-7E5D-4F82-9DC5-803E9577B9E2#appfire#2014#appfire#3#appfire#4,5,-1,-1#appfire#PessimisticLockException: Timeout trying to lock table#appfire#Timeout trying to lock table#appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
8AC42B80-4CF1-4BF2-94A5-2F9DE0AFDD67#appfire#4005#appfire#3#appfire#4,5,-1,-1#appfire#Unauthorized request call by %s#appfire#Invalid UserName or Password#appfire#Enter right credentials#appfire#11C246CD-C491-4F66-87AB-5D214F5AF77B#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
95BABB62-9054-4A6F-A03F-E1E4A632DAD6#appfire#2013#appfire#3#appfire#4,5,-1,-1#appfire#An optimistic lock violation was detected when flushing object.#appfire#the object was concurrently modified in another transaction.#appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
9D51B390-90AC-4677-B6E6-5215D01E1022#appfire#2006#appfire#3#appfire#4,5,-1,-1#appfire#Executed native query %s#appfire##appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
A06188CB-6CF4-49C7-AF2E-7282318E1AE6#appfire#3001#appfire#3#appfire#4,5,-1,-1#appfire#Invalid input %s to business service#appfire#Invalid input to business service#appfire#Provide valid input#appfire#8C012800-0BC7-4FD3-AF05-F41A702DB91C#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
AD557474-933B-4EED-9A40-5CAC41F2C715#appfire#2016#appfire#3#appfire#4,5,-1,-1#appfire#RollbackException: The transaction was set to rollback only#appfire#The transaction was set to rollback only#appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
B7B54B36-5FAC-4F31-AAF3-6EDB58DB2DE9#appfire#3003#appfire#3#appfire#4,5,-1,-1#appfire#Constraint %s violation Exception #appfire#Constraints violated by request   #appfire#Provide valid input#appfire#8C012800-0BC7-4FD3-AF05-F41A702DB91C#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
BCAB5C77-1701-4740-9D27-79A7F0DAC8C1#appfire#4004#appfire#3#appfire#4,5,-1,-1#appfire#Account disabled for %s #appfire#Not authorized User#appfire#Provide userName and Password credentials#appfire#11C246CD-C491-4F66-87AB-5D214F5AF77B#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
C0F31CD8-84CA-4D56-9EA3-199FE9A7B51B#appfire#4001#appfire#3#appfire#4,5,-1,-1#appfire#Service accessed by %s successfully#appfire##appfire##appfire#11C246CD-C491-4F66-87AB-5D214F5AF77B#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
CCC0A7FD-12CC-4EB4-B626-257E56CC2791#appfire#2003#appfire#3#appfire#4,5,-1,-1#appfire#%s Updated successfully#appfire##appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
CF99204D-9E00-4A4A-BFD3-DC43D60422FC#appfire#3005#appfire#3#appfire#4,5,-1,-1#appfire#drool exception occured#appfire#drool exception occured#appfire#drool exception occured. Please contact your administrator#appfire#8C012800-0BC7-4FD3-AF05-F41A702DB91C#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
D143D995-8AB5-4EC1-BE9D-A12489EBA620#appfire#1004#appfire#3#appfire#4,5,-1,-1#appfire#RESTful call with invalid input parameters : %s #appfire#Parameters type mismatch #appfire#Provide correct and valid input parameters#appfire#EF92EAB6-A698-4C70-ADCC-A8B2F5DFF08F#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
D65BF450-AC91-4D36-B1BE-C2B922D51CAD#appfire#5002#appfire#3#appfire#4,5,-1,-1#appfire#Threshold limit is exceeding#appfire##appfire##appfire#F2C60773-3A36-4AE2-8657-08D792AFF9AB#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
EB162A19-FC99-4FF0-A09D-20EA4CA6E7C1#appfire#2005#appfire#3#appfire#4,5,-1,-1#appfire#Executed named query %s#appfire##appfire##appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
EF5FDE41-1BDE-47F9-B7B7-2906354B2E06#appfire#2007#appfire#3#appfire#4,5,-1,-1#appfire#Error in %s entity %s#appfire#Error while performing operation on entity#appfire#Modify the entity with valid data#appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
F7C42537-FB45-42A4-B8DD-635B077404B9#appfire#2008#appfire#3#appfire#4,5,-1,-1#appfire#Constraints violated by input.#appfire#Constraints applied on entity did not satisfied with input.#appfire#Modify the entity with valid data.#appfire#9D1C7EFC-5FEE-41CF-A1EF-1AC96F1379E5#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-11-18 23:11:39#appfire#1
